,Index,TimeStamp(s),Description,EventCategory,InfoCategory,ImpactsResource,Component,Layer,Member,Resource
3210,289263,74520.025036,Event_Select_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPositions,MeasToolsActiveState
3211,289353,74520.065704,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3212,289396,74520.141082,Event_Erase_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EraseMeasurement,MeasToolsActiveState
3213,289436,74520.166355,Event_Set_DopplerVelocity,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerVelocity,MeasToolsAvailability
3214,289544,74520.223728,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3215,289681,74520.270141,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3216,289737,74520.298171,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3217,289812,74520.375236,Event_Select_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPositions,MeasToolsActiveState
3218,289902,74520.414735,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3219,289945,74520.492747,Event_Erase_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EraseMeasurement,MeasToolsActiveState
3220,289979,74520.514518,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
3221,290047,74520.765093,Event_Set_Ecg,Information,UIEvent,True,ImagingAppAcquisition,Applications,Ecg,PhysioAcquisition
3222,290072,74520.864552,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3223,290085,74580.089389,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3224,290098,74580.345111,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3225,290111,74580.652408,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3226,290124,74640.024263,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3227,290137,74640.466985,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3228,290150,74640.998797,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3229,290163,74700.638808,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3230,290176,74760.405095,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3231,290196,74820.323855,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3232,290209,74880.426049,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3233,290222,74940.751627,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3234,290278,74940.769249,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
3235,290335,75000.247998,Event_SetImagingPage_Measurement,Information,UIEvent,True,WorkflowArbitrations,Applications,Measurement,ActivePage
3236,290375,75000.271685,Event_Set_DopplerHeartRate,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerHeartRate,MeasToolsAvailability
3237,290483,75000.325591,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3238,290536,75000.35163,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
3239,290633,75000.39394,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3240,290689,75000.422348,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3241,290762,75000.503009,Event_Select_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPositions,MeasToolsActiveState
3242,290852,75000.543907,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3243,290919,75000.621439,Event_Select_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPositions,MeasToolsActiveState
3244,291009,75000.659627,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3245,291052,75000.735146,Event_Erase_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EraseMeasurement,MeasToolsActiveState
3246,291086,75000.75795,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
3247,291133,75060.001123,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3248,291146,75060.215245,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3249,291159,75060.470379,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3250,291172,75060.774403,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3251,291185,75120.137663,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3252,291198,75120.572919,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3253,291211,75180.097001,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3254,291267,75180.112816,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
3255,291318,75180.597145,Event_SetImagingPage_Measurement,Information,UIEvent,True,WorkflowArbitrations,Applications,Measurement,ActivePage
3256,291401,75180.631741,Event_Set_DopplerTimeSlope,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerTimeSlope,MeasToolsAvailability
3257,291433,75180.676439,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
3258,291532,75180.717605,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3259,291593,75180.746997,Event_Set_NextActiveCaliper,Information,UIEvent,True,ImagingAppDisplay,Applications,NextActiveCaliper,MeasToolsActiveState
3260,291646,75180.775021,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3261,291696,75180.852579,Event_Set_DopplerPeakVelocity,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerPeakVelocity,MeasToolsAvailability
3262,291804,75180.908545,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3263,291941,75180.956228,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3264,291997,75180.982486,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3265,292047,75240.058138,Event_Set_DopplerVelocity,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerVelocity,MeasToolsAvailability
3266,292155,75240.114476,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3267,292292,75240.162515,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3268,292348,75240.193416,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3269,292398,75240.284948,Event_Set_DopplerHeartRate,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerHeartRate,MeasToolsAvailability
3270,292506,75240.345803,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3271,292559,75240.373926,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
3272,292656,75240.415937,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3273,292712,75240.446635,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3274,292752,75240.5236,Event_Erase_AllMeasurements,Information,UIEvent,True,ImagingAppDisplay,Applications,EraseAllMeasurements,MeasToolsActiveState
3275,292781,75240.543562,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
3276,292834,75240.78717,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3277,292847,75300.004241,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3278,292860,75300.259338,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3279,292873,75300.562596,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3280,292886,75300.925933,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3281,292899,75360.36536,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3282,292912,75360.889845,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3283,292968,75360.906117,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
3284,293019,75420.385227,Event_SetImagingPage_Measurement,Information,UIEvent,True,WorkflowArbitrations,Applications,Measurement,ActivePage
3285,293047,75420.405734,Event_Set_DopplerUserInvert,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerUserInvert,DopplerPostProcess
3286,293125,75420.437117,Event_Set_DopplerTimeSlope,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerTimeSlope,MeasToolsAvailability
3287,293157,75420.477291,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
3288,293256,75420.517713,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3289,293317,75420.546337,Event_Set_NextActiveCaliper,Information,UIEvent,True,ImagingAppDisplay,Applications,NextActiveCaliper,MeasToolsActiveState
3290,293370,75420.574692,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3291,293420,75420.650728,Event_Set_DopplerPeakVelocity,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerPeakVelocity,MeasToolsAvailability
3292,293528,75420.716597,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3293,293665,75420.764565,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3294,293721,75420.792436,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3295,293771,75420.866531,Event_Set_DopplerVelocity,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerVelocity,MeasToolsAvailability
3296,293879,75420.92543,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3297,294016,75420.973183,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3298,294072,75480.00121,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3299,294122,75480.078522,Event_Set_DopplerHeartRate,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerHeartRate,MeasToolsAvailability
3300,294230,75480.135054,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3301,294283,75480.161066,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
3302,294380,75480.205078,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3303,294436,75480.236746,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3304,294504,75480.314038,Event_Step_SweepSpeedLevel0,Information,UIEvent,True,ImagingAppDisplay,Applications,SweepSpeed,PartDisplay
3305,294569,75480.342983,Event_Step_DopplerAngleCorrection,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerAngleCorrection,DopplerPostProcess
3306,294610,75480.367889,Event_Set_DopplerUserInvert,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerUserInvert,DopplerPostProcess
3307,294653,75480.39462,Event_Set_DopplerBaselineLevel,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerBaseline,DopplerPostProcess
3308,294739,75480.430161,Event_Set_DopplerTimeSlope,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerTimeSlope,MeasToolsAvailability
3309,294771,75480.463745,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
3310,294870,75480.505186,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3311,294931,75480.539378,Event_Set_NextActiveCaliper,Information,UIEvent,True,ImagingAppDisplay,Applications,NextActiveCaliper,MeasToolsActiveState
3312,294984,75480.571073,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3313,295034,75480.653673,Event_Set_DopplerPeakVelocity,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerPeakVelocity,MeasToolsAvailability
3314,295142,75480.720171,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3315,295279,75480.76726,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3316,295335,75480.795752,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3317,295385,75480.871745,Event_Set_DopplerVelocity,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerVelocity,MeasToolsAvailability
3318,295493,75480.930625,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3319,295630,75480.978705,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3320,295686,75540.006647,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3321,295736,75540.081395,Event_Set_DopplerHeartRate,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerHeartRate,MeasToolsAvailability
3322,295844,75540.138668,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3323,295897,75540.163991,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
3324,295994,75540.205055,Event_Set_CaliperPosition,Information,UIEvent,True,ImagingAppDisplay,Applications,CaliperPosition,MeasToolsActiveState
3325,296050,75540.235806,Event_End_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EndMeasurement,MeasToolsActiveState
3326,296116,75540.314967,Event_Set_DopplerBaselineLevel,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerBaseline,DopplerPostProcess
3327,296154,75540.338913,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
3328,296201,75540.579718,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3329,296214,75540.793725,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3330,296227,75600.045575,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3331,296240,75600.348984,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3332,296253,75600.712873,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3333,296266,75660.148096,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3334,296280,75660.67154,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3335,296336,75660.687642,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
3336,296387,75720.173387,Event_SetImagingPage_Measurement,Information,UIEvent,True,WorkflowArbitrations,Applications,Measurement,ActivePage
3337,296470,75720.207271,Event_Set_DopplerTimeSlope,Information,UIEvent,True,ImagingAppDisplay,Applications,DopplerTimeSlope,MeasToolsAvailability
3338,296498,75720.241579,Event_Anchor_Caliper,Information,UIEvent,True,ImagingAppDisplay,Applications,AnchorCaliper,MeasToolsActiveState
3339,296524,75720.264454,Event_Erase_Measurement,Information,UIEvent,True,ImagingAppDisplay,Applications,EraseMeasurement,MeasToolsActiveState
3340,296558,75720.290389,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
3341,296611,75720.535623,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3342,296624,75720.751525,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3343,296637,75780.003285,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3344,296650,75780.306899,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3345,296663,75780.670627,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3346,296676,75840.106208,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3347,296689,75840.629135,Event_Publish_PlayMode,Information,UIEvent,False,NA,NA,NA,NA
3348,296745,75840.649183,Event_Set_Freeze,Information,UIEvent,True,Im,Applications,ImageAcquisition,ImagingPipelineState
